,Symbol,Name,Market,SecuGroup,Kind,ListingDate,DelistingDate,Reason,ArrantEnforceDate,ArrantEndDate,Industry,ParValue,ListingShares,ToSymbol,ToName
520,05242217,오성첨단소재 20WR,KOSDAQ,신주인수권증권,보통주,2017-05-16,2022-03-29,기초주권의 관리종목지정 및 신주인수권 행사기간 만료,2022-03-24,2022-03-24,,0.0,29793012,052420,오성첨단소재
521,138250,엔에스쇼핑,KOSPI,주권,보통주,2015-03-27,2022-03-22,지주회사(최대주주등)의 완전자회사화 등,,,유통,500.0,33696000,,
522,225330,씨엠에스에듀,KOSDAQ,주권,보통주,2016-04-07,2022-03-17,피흡수합병,,,일반서비스,500.0,18634628,,
523,327970,케어룸의료산업,KONEX,주권,보통주,2019-08-05,2022-03-11,상장폐지 신청,2022-02-28,2022-03-10,-,500.0,1000000,,
524,114570,지스마트글로벌,KOSDAQ,주권,보통주,2010-02-04,2022-02-23,감사의견 거절(감사범위 제한 및 계속기업 존속능력에 대한 불확실성),2022-02-14,2022-02-22,유통,500.0,11339394,,
525,007630,폴루스바이오팜,KOSPI,주권,보통주,1988-10-24,2022-02-22,감사의견 의견거절 2년 계속,2022-02-11,2022-02-21,유통,500.0,45007695,,
526,00064217,동아쏘시오홀딩스 2WR,KOSPI,신주인수권증권,보통주,2017-03-31,2022-02-17,신주인수권증권 행사기간 및 행사의 만료,,,,0.0,585433,000640,동아쏘시오홀딩스
527,323210,이베스트이안스팩1호,KOSDAQ,주권,보통주,2019-07-15,2022-02-17,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동사유 미해소,2022-02-08,2022-02-16,금융,100.0,3200000,,
528,01800219,유니슨 13WR,KOSDAQ,신주인수권증권,보통주,2019-03-29,2022-02-16,신주인수권 행사기간 만료,,,,0.0,331388,018000,유니슨
529,01193219,신성이엔지 37WR,KOSPI,신주인수권증권,보통주,2019-03-29,2022-02-08,신주인수권증권 행사기간 및 행사의 만료,,,,0.0,1200862,011930,신성이엔지
530,323940,케이비제18호스팩,KOSDAQ,주권,보통주,2019-06-24,2022-02-04,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동사유 미해소,2022-01-21,2022-02-03,금융,100.0,7822000,,
531,101060,SBS미디어홀딩스,KOSPI,주권,보통주,2008-03-24,2022-01-18,해산 사유 발생,,,일반서비스,500.0,139896190,,
532,015350,부산가스,KOSPI,주권,보통주,1997-06-23,2022-01-18,지주회사(최대주주등)의 완전자회사화 등,,,전기·가스,5000.0,11000000,,
533,221610,자안바이오,KOSDAQ,주권,보통주,2016-01-27,2022-01-05,발행한 어음 또는 수표가 주거래은행에 의하여 최종부도로 결정되거나 거래은행에 의한 거래정지,2021-12-24,2022-01-04,화학,5000.0,6654797,,
534,10961219,에스와이 8WR,KOSDAQ,신주인수권증권,보통주,2019-02-19,2022-01-03,신주인수권행사기간 만료,,,,0.0,1101784,109610,에스와이
535,172580,하이골드12호,KOSPI,선박투자회사,보통주,2013-07-12,2022-01-03,신청에 의한 상장폐지,,,일반서비스,5000.0,13044500,,
536,0254401E,DH오토웨어 44R,KOSDAQ,신주인수권증서,보통주,2024-11-29,2024-12-06,,,,,0.0,17992606,,
537,1804001E,DXVX 42R,KOSDAQ,신주인수권증서,보통주,2024-08-21,2024-08-28,,,,,0.0,18993878,,
538,4186202F,E8 12R,KOSDAQ,신주인수권증서,보통주,2025-11-28,2025-12-05,,,,,0.0,6990665,,
539,3655501F,ESR켄달스퀘어리츠 6R,KOSPI,신주인수권증서,보통주,2025-06-18,2025-06-25,,,,,0.0,32989539,,
540,0676301E,HLB생명과학 36R,KOSDAQ,신주인수권증서,보통주,2024-05-29,2024-06-05,,,,,0.0,10969986,,
541,0000401E,KR모터스 45R,KOSPI,신주인수권증서,보통주,2024-04-11,2024-04-18,,,,,0.0,30991237,,
542,0342201E,LG디스플레이 6R,KOSPI,신주인수권증서,보통주,2024-02-19,2024-02-26,,,,,0.0,113552003,,
543,2251901F,LK삼양 10R,KOSDAQ,신주인수권증서,보통주,2025-10-24,2025-10-31,,,,,0.0,19710969,,
544,0603701F,LS마린솔루션 9R,KOSDAQ,신주인수권증서,보통주,2025-07-18,2025-07-25,,,,,0.0,19553556,,
545,4007601F,NH올원리츠 4R,KOSPI,신주인수권증서,보통주,2025-08-14,2025-08-22,,,,,0.0,11152755,,
546,2552201E,SG 10R,KOSDAQ,신주인수권증서,보통주,2024-05-31,2024-06-10,,,,,0.0,29993664,,
547,2177301F,강스템바이오텍 25R,KOSDAQ,신주인수권증서,보통주,2025-07-30,2025-08-06,,,,,0.0,37990340,,
548,0539501E,경남제약 26R,KOSDAQ,신주인수권증서,보통주,2024-09-24,2024-10-02,,,,,0.0,34985499,,
549,USA1401F,네오이뮨텍 7R,KOSDAQ,신주인수권증서,보통주,2025-08-21,2025-08-28,,,,,0.0,65505564,,
550,3962701F,넥스트칩 11R,KOSDAQ,신주인수권증서,보통주,2025-11-11,2025-11-18,,,,,0.0,12679169,,
551,3769301F,노을 7R,KOSDAQ,신주인수권증서,보통주,2025-11-19,2025-11-26,,,,,0.0,14333280,,
552,0602601E,뉴보텍 21R,KOSDAQ,신주인수권증서,보통주,2024-08-20,2024-08-27,,,,,0.0,5194391,,
553,0682401E,다원시스 15R,KOSDAQ,신주인수권증서,보통주,2024-04-03,2024-04-11,,,,,0.0,3878835,,
554,0101701F,대한광통신 24R,KOSDAQ,신주인수권증서,보통주,2025-01-20,2025-01-31,,,,,0.0,34982926,,
555,0014401E,대한전선 57R,KOSPI,신주인수권증서,보통주,2024-02-22,2024-02-29,,,,,0.0,61924625,,
556,0237901F,동일스틸럭스 14R,KOSDAQ,신주인수권증서,보통주,2025-07-18,2025-07-25,,,,,0.0,4997744,,
557,3771901E,디앤디플랫폼리츠 3R,KOSPI,신주인수권증서,보통주,2024-11-13,2024-11-20,,,,,0.0,23991863,,
558,3156401F,딥노이드 16R,KOSDAQ,신주인수권증서,보통주,2025-11-18,2025-11-25,,,,,0.0,6822993,,
559,3171201F,라닉스 7R,KOSDAQ,신주인수권증서,보통주,2025-06-24,2025-07-01,,,,,0.0,5591660,,
560,4123501F,레이저쎌 15R,KOSDAQ,신주인수권증서,보통주,2025-11-28,2025-12-05,,,,,0.0,4280882,,
561,1084901F,로보티즈 31R,KOSDAQ,신주인수권증서,보통주,2025-10-23,2025-10-30,,,,,0.0,1313783,,
562,3305901E,롯데리츠 4R,KOSPI,신주인수권증서,보통주,2024-10-18,2024-10-25,,,,,0.0,45982956,,
563,3770301E,맥스트 8R,KOSDAQ,신주인수권증서,보통주,2024-10-22,2024-10-29,,,,,0.0,10675918,,
564,0889801E,맥쿼리인프라 9R,KOSPI,신주인수권증서,보통주,2024-09-19,2024-09-26,,,,,0.0,43024572,,
565,3572501D,미래에셋맵스리츠 3R,KOSPI,신주인수권증서,보통주,2023-12-26,2024-01-04,,,,,0.0,4892442,,
566,0030001F,부광약품 29R,KOSPI,신주인수권증서,보통주,2025-06-23,2025-06-30,,,,,0.0,24135781,,
567,2883301E,브릿지바이오 75R,KOSDAQ,신주인수권증서,보통주,2024-07-02,2024-07-09,,,,,0.0,13694062,,
568,3578801E,비트나인 5R,KOSDAQ,신주인수권증서,보통주,2024-10-11,2024-10-18,,,,,0.0,10992286,,
569,0444801F,빌리언스 22R,KOSDAQ,신주인수권증서,보통주,2025-08-20,2025-08-27,,,,,0.0,39994012,,
570,0096201E,삼보산업 10R,KOSDAQ,신주인수권증서,보통주,2024-06-04,2024-06-12,,,,,0.0,23715770,,
571,4487301E,삼성FN리츠 3R,KOSPI,신주인수권증서,보통주,2024-08-23,2024-08-30,,,,,0.0,13744944,,
572,0064001F,삼성SDI 40R,KOSPI,신주인수권증서,보통주,2025-04-30,2025-05-13,,,,,0.0,9243699,,
573,0013601E,삼성제약 37R,KOSPI,신주인수권증서,보통주,2024-01-25,2024-02-01,,,,,0.0,26968391,,
574,3788001F,샤페론 16R,KOSDAQ,신주인수권증서,보통주,2025-10-14,2025-10-21,,,,,0.0,16091724,,
575,3213701E,센서뷰 10R,KOSDAQ,신주인수권증서,보통주,2024-11-28,2024-12-05,,,,,0.0,14875570,,
576,2996601E,셀리드 12R,KOSDAQ,신주인수권증서,보통주,2024-07-17,2024-07-24,,,,,0.0,7488147,,
577,2996601F,셀리드 13R,KOSDAQ,신주인수권증서,보통주,2025-05-28,2025-06-05,,,,,0.0,8382728,,
578,0669101F,손오공 13R,KOSDAQ,신주인수권증서,보통주,2025-02-20,2025-02-27,,,,,0.0,16992121,,
579,0994401F,스맥 15R,KOSDAQ,신주인수권증서,보통주,2025-06-02,2025-06-11,,,,,0.0,26590300,,
580,2760401F,스코넥 34R,KOSDAQ,신주인수권증서,보통주,2025-07-07,2025-07-14,,,,,0.0,8788420,,
581,4292701F,시지트로닉스 4R,KOSDAQ,신주인수권증서,보통주,2025-12-03,2025-12-10,,,,,0.0,1787163,,
582,2156001E,신라젠 22R,KOSDAQ,신주인수권증서,보통주,2024-05-30,2024-06-07,,,,,0.0,34438225,,
583,2263301F,신테카바이오 34R,KOSDAQ,신주인수권증서,보통주,2025-11-26,2025-12-03,,,,,0.0,8984662,,
584,2939401E,신한알파리츠 8R,KOSPI,신주인수권증서,보통주,2024-10-11,2024-10-18,,,,,0.0,32829715,,
585,1893301F,씨이랩 18R,KOSDAQ,신주인수권증서,보통주,2025-07-21,2025-07-28,,,,,0.0,3286077,,
586,1854901F,아이진 22R,KOSDAQ,신주인수권증서,보통주,2025-11-13,2025-11-20,,,,,0.0,16185372,,
587,1406701F,알에스오토메이션 11R,KOSDAQ,신주인수권증서,보통주,2025-10-28,2025-11-04,,,,,0.0,3526427,,
588,3478601F,알체라 13R,KOSDAQ,신주인수권증서,보통주,2025-01-14,2025-01-21,,,,,0.0,14974715,,
589,2916501E,압타머사이언스 30R,KOSDAQ,신주인수권증서,보통주,2024-11-18,2024-11-25,,,,,0.0,12292585,,
590,3653301F,에스와이스틸텍 3R,KOSDAQ,신주인수권증서,보통주,2025-08-19,2025-08-26,,,,,0.0,14990083,,
591,2034001F,에이비온 67R,KOSDAQ,신주인수권증서,보통주,2025-11-05,2025-11-12,,,,,0.0,20589439,,
592,0030601E,에이프로젠바이오로직스 94R,KOSPI,신주인수권증서,보통주,2024-06-03,2024-06-11,,,,,0.0,65749589,,
593,1013601E,에코앤드림 14R,KOSDAQ,신주인수권증서,보통주,2024-06-25,2024-07-02,,,,,0.0,3390394,,
594,3833101E,에코프로에이치엔 3R,KOSDAQ,신주인수권증서,보통주,2024-11-04,2024-11-11,,,,,0.0,4488902,,
595,3731101F,엑셀세라퓨틱스 11R,KOSDAQ,신주인수권증서,보통주,2025-10-28,2025-11-04,,,,,0.0,6337164,,
596,0703001F,엑스큐어 14R,KOSDAQ,신주인수권증서,보통주,2025-07-23,2025-07-30,,,,,0.0,7997853,,
597,0928701E,엑시콘 6R,KOSDAQ,신주인수권증서,보통주,2024-06-26,2024-07-03,,,,,0.0,2189745,,
598,3542001E,엔젠바이오 29R,KOSDAQ,신주인수권증서,보통주,2024-11-21,2024-11-28,,,,,0.0,5992150,,
599,0671701F,오텍 12R,KOSDAQ,신주인수권증서,보통주,2025-07-17,2025-07-24,,,,,0.0,8489367,,
600,0075301E,와이엠 11R,KOSDAQ,신주인수권증서,보통주,2024-12-06,2024-12-13,,,,,0.0,5751302,,
601,0978001E,윈팩 15R,KOSDAQ,신주인수권증서,보통주,2024-04-19,2024-04-26,,,,,0.0,54870352,,
602,0180001E,유니슨 26R,KOSDAQ,신주인수권증서,보통주,2024-04-08,2024-04-16,,,,,0.0,39864137,,
603,0180001F,유니슨 27R,KOSDAQ,신주인수권증서,보통주,2025-08-25,2025-09-01,,,,,0.0,50961825,,
604,3409301F,유일에너테크 8R,KOSDAQ,신주인수권증서,보통주,2025-12-03,2025-12-10,,,,,0.0,18787735,,
605,4623501F,이노스페이스 33R,KOSDAQ,신주인수권증서,보통주,2025-10-22,2025-10-29,,,,,0.0,4268926,,
606,0097301E,이렘 48R,KOSDAQ,신주인수권증서,보통주,2024-07-22,2024-07-29,,,,,0.0,15492391,,
607,1156101F,이미지스 25R,KOSDAQ,신주인수권증서,보통주,2025-07-18,2025-07-25,,,,,0.0,6296128,,
608,0076601F,이수페타시스 6R,KOSPI,신주인수권증서,보통주,2025-03-24,2025-03-31,,,,,0.0,9812900,,
609,4186201F,이에이트 11R,KOSDAQ,신주인수권증서,보통주,2025-02-25,2025-03-05,,,,,0.0,3191956,,
610,2940901E,이오플로우 19R,KOSDAQ,신주인수권증서,보통주,2024-11-18,2024-11-25,,,,,0.0,9078840,,
611,3505201E,이지스레지던스리츠 5R,KOSPI,신주인수권증서,보통주,2024-09-11,2024-09-23,,,,,0.0,8504575,,
612,3348901F,이지스밸류플러스리츠 6R,KOSPI,신주인수권증서,보통주,2025-09-22,2025-09-29,,,,,0.0,18000197,,
613,0332301E,인성정보 23R,KOSDAQ,신주인수권증서,보통주,2024-06-04,2024-06-12,,,,,0.0,10548374,,
614,1035901D,일진전기 2R,KOSPI,신주인수권증서,보통주,2024-01-05,2024-01-12,,,,,0.0,8474850,,
615,0439101E,자연과환경 35R,KOSDAQ,신주인수권증서,보통주,2024-07-05,2024-07-12,,,,,0.0,31979421,,
616,3225101E,제이엘케이 29R,KOSDAQ,신주인수권증서,보통주,2024-09-13,2024-09-25,,,,,0.0,5121241,,
617,3585701F,지아이이노베이션 36R,KOSDAQ,신주인수권증서,보통주,2025-03-04,2025-03-11,,,,,0.0,11636113,,
618,0650601F,지엔코 31R,KOSDAQ,신주인수권증서,보통주,2025-06-24,2025-07-01,,,,,0.0,12995523,,
619,0516301E,진양화학 7R,KOSPI,신주인수권증서,보통주,2024-10-10,2024-10-17,,,,,0.0,5398323,,
620,0856601F,차바이오텍 79R,KOSDAQ,신주인수권증서,보통주,2025-05-07,2025-05-14,,,,,0.0,20090184,,
621,0718501E,캐스텍코리아 7R,KOSDAQ,신주인수권증서,보통주,2024-05-30,2024-06-07,,,,,0.0,7161945,,
622,0089702F,케이비아이동양철관 45R,KOSPI,신주인수권증서,보통주,2025-11-18,2025-11-25,,,,,0.0,23838173,,
623,0730101E,케이에스피 17R,KOSDAQ,신주인수권증서,보통주,2024-01-25,2024-02-01,,,,,0.0,3997394,,
624,4020301F,코난테크놀로지 8R,KOSDAQ,신주인수권증서,보통주,2025-09-23,2025-09-30,,,,,0.0,985177,,
625,3571201E,코람코라이프인프라리츠 5R,KOSPI,신주인수권증서,보통주,2024-09-12,2024-09-24,,,,,0.0,8794415,,
626,1664801F,코아스템켐온 32R,KOSDAQ,신주인수권증서,보통주,2025-10-14,2025-10-21,,,,,0.0,19985877,,
627,3844701F,코어라인소프트 31R,KOSDAQ,신주인수권증서,보통주,2025-05-19,2025-05-26,,,,,0.0,4937866,,
628,4327201E,퀄리타스반도체 7R,KOSDAQ,신주인수권증서,보통주,2024-06-28,2024-07-05,,,,,0.0,2568799,,
629,3652701F,큐라클 57R,KOSDAQ,신주인수권증서,보통주,2025-07-25,2025-08-01,,,,,0.0,6980431,,
630,0517801F,큐로홀딩스 45R,KOSDAQ,신주인수권증서,보통주,2025-02-12,2025-02-19,,,,,0.0,9597154,,
631,3553901F,크라우드웍스 19R,KOSDAQ,신주인수권증서,보통주,2025-07-23,2025-07-30,,,,,0.0,4284209,,
632,3232801F,태성 9R,KOSDAQ,신주인수권증서,보통주,2025-01-31,2025-02-07,,,,,0.0,4541426,,
633,2002301F,텔콘RF제약 33R,KOSDAQ,신주인수권증서,보통주,2025-07-24,2025-07-31,,,,,0.0,10806658,,
634,2467101F,티앤알바이오팹 23R,KOSDAQ,신주인수권증서,보통주,2025-09-26,2025-10-10,,,,,0.0,15898327,,
635,0328001E,판타지오 44R,KOSDAQ,신주인수권증서,보통주,2024-03-28,2024-04-04,,,,,0.0,111982292,,
636,0870101E,펩트론 20R,KOSDAQ,신주인수권증서,보통주,2024-10-29,2024-11-05,,,,,0.0,2540820,,
637,3891401F,포바이포 15R,KOSDAQ,신주인수권증서,보통주,2025-11-24,2025-12-01,,,,,0.0,3082740,,
638,0036701F,포스코퓨처엠 8R,KOSPI,신주인수권증서,보통주,2025-07-04,2025-07-11,,,,,0.0,9031323,,
639,0673101E,하나마이크론 17R,KOSDAQ,신주인수권증서,보통주,2024-07-11,2024-07-18,,,,,0.0,4954549,,
640,1060801E,하이소닉 40R,KOSDAQ,신주인수권증서,보통주,2024-11-20,2024-11-27,,,,,0.0,9397603,,
641,0629701E,한국첨단소재 10R,KOSDAQ,신주인수권증서,보통주,2024-12-03,2024-12-10,,,,,0.0,9868409,,
642,0696401F,한세엠케이 7R,KOSPI,신주인수권증서,보통주,2025-06-10,2025-06-17,,,,,0.0,11758040,,
643,0188801F,한온시스템 8R,KOSPI,신주인수권증서,보통주,2025-12-04,2025-12-11,,,,,0.0,277934330,,
644,1989401E,한주라이트메탈 17R,KOSDAQ,신주인수권증서,보통주,2024-06-04,2024-06-12,,,,,0.0,12993497,,
645,4518001E,한화리츠 3R,KOSPI,신주인수권증서,보통주,2024-10-23,2024-10-30,,,,,0.0,108998122,,
646,0124501F,한화에어로스페이스 23R,KOSPI,신주인수권증서,보통주,2025-06-16,2025-06-23,,,,,0.0,3373784,,
647,0766101F,해성옵틱스 18R,KOSDAQ,신주인수권증서,보통주,2025-05-19,2025-05-26,,,,,0.0,17995644,,
648,0484101F,현대바이오 42R,KOSDAQ,신주인수권증서,보통주,2025-01-13,2025-01-20,,,,,0.0,8173037,,
649,0015001F,현대차증권 15R,KOSPI,신주인수권증서,보통주,2025-02-11,2025-02-18,,,,,0.0,27098083,,
650,0110801F,형지I&C 15R,KOSDAQ,신주인수권증서,보통주,2025-05-09,2025-05-16,,,,,0.0,28489021,,
651,3081001F,형지글로벌 9R,KOSDAQ,신주인수권증서,보통주,2025-06-25,2025-07-02,,,,,0.0,5993883,,
652,0933701E,후성 6R,KOSPI,신주인수권증서,보통주,2024-03-25,2024-04-01,,,,,0.0,12851927,,
653,054630,에이디칩스,KOSDAQ,주권,보통주,2001-11-13,2025-12-30,감사의견 거절(계속기업 존속능력 불확실성),2025-12-18,2025-12-29,기타제조,500.0,7970946,,
654,448760,IBKS제22호스팩,KOSDAQ,주권,보통주,2023-04-06,2025-12-29,피흡수합병(스팩소멸합병),,,금융,100.0,4430000,,
655,266870,파워풀엑스,KONEX,주권,보통주,2017-04-24,2025-12-29,지정자문인 선임계약 해지 후 30일 이내 미체결('25.12.12限),2025-12-17,2025-12-26,-,500.0,6408680,,
656,0113321D,유니켐 38WR,KOSPI,신주인수권증권,보통주,2023-02-08,2025-12-26,신주인수권증권 행사기간 및 행사의 만료,,,,0.0,400629,011330,유니켐
657,456700,길교이앤씨,KONEX,주권,보통주,2023-07-26,2025-12-16,피흡수합병,,,-,500.0,900000,,
658,73501BBC,GB뉴딜기업2호A,KOSPI,수익증권,보통주,2022-03-04,2025-12-15,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,4203524,086070,골든브릿지자산운용
659,73502BBC,GB뉴딜기업2호Ae,KOSPI,수익증권,보통주,2022-03-04,2025-12-15,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,6949639,086070,골든브릿지자산운용
660,010620,HD현대미포,KOSPI,주권,보통주,1983-12-20,2025-12-15,해산 사유 발생,,,운송장비·부품,5000.0,39942149,,
661,75801BBC,IBK국민참여정책형뉴딜혼합자산2호A,KOSPI,수익증권,보통주,2022-03-04,2025-12-15,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,2245225,082990,아이비케이자산운용
662,75802BBC,IBK국민참여정책형뉴딜혼합자산2호C,KOSPI,수익증권,보통주,2022-03-04,2025-12-15,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,1770000,082990,아이비케이자산운용
663,71901BBC,KB국민참여뉴딜2A,KOSPI,수익증권,보통주,2022-03-04,2025-12-15,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,4382130,047210,케이비자산운용
664,71902BBC,KB국민참여뉴딜2C,KOSPI,수익증권,보통주,2022-03-04,2025-12-15,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,591821,047210,케이비자산운용
665,72502BBC,신한국민참여정책형뉴딜혼합자산2호 A1,KOSPI,수익증권,보통주,2022-03-04,2025-12-15,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,1209933,047190,신한자산운용
666,72501BBC,신한국민참여정책형뉴딜혼합자산2호 C1,KOSPI,수익증권,보통주,2022-03-04,2025-12-15,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,1007002,047190,신한자산운용
667,72801BBC,한화국민참여정책형뉴딜2A,KOSPI,수익증권,보통주,2022-03-04,2025-12-15,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,4989131,030680,한화자산운용
668,72802BBC,한화국민참여정책형뉴딜2C,KOSPI,수익증권,보통주,2022-03-04,2025-12-15,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,596150,030680,한화자산운용
669,335890,비올,KOSDAQ,주권,보통주,2019-12-03,2025-12-10,상장폐지 신청('25.11.06),2025-12-01,2025-12-09,의료·정밀기기,100.0,58419125,,
670,102280,쌍방울,KOSPI,주권,보통주,2008-06-10,2025-11-28,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정",2025-11-19,2025-11-27,섬유·의류,100.0,26259210,,
671,74100003,흥국플러스공모주하이일드증권2호 A,KOSPI,수익증권,보통주,2024-11-15,2025-11-28,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,11155613,071870,흥국자산운용
672,74100004,흥국플러스공모주하이일드증권2호 A-e,KOSPI,수익증권,보통주,2024-11-15,2025-11-28,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,1542705,071870,흥국자산운용
673,74100005,흥국플러스공모주하이일드증권2호 C-f,KOSPI,수익증권,보통주,2024-11-15,2025-11-28,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,300000,071870,흥국자산운용
674,014200,광림,KOSDAQ,주권,보통주,1993-07-07,2025-11-26,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,2025-11-17,2025-11-25,운송장비·부품,100.0,15117780,,
675,151910,퓨처코어,KOSDAQ,주권,보통주,2012-08-02,2025-11-26,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,2025-11-17,2025-11-25,전기·전자,100.0,190071722,,
676,006390,한일현대시멘트,KOSPI,주권,보통주,1975-12-26,2025-11-21,해산 사유 발생,,,비금속,5000.0,19327672,,
677,442770,IBKS제21호스팩,KOSDAQ,주권,보통주,2022-12-16,2025-11-17,피흡수합병(스팩소멸합병),,,금융,100.0,4210000,,
678,448370,하나27호스팩,KOSDAQ,주권,보통주,2023-04-06,2025-11-13,합병상장예비심사신청서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,2025-11-04,2025-11-12,금융,100.0,5620000,,
679,70100009,한투삼성그룹성장테마1호(A),KOSPI,수익증권,보통주,2024-08-09,2025-11-03,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,17771907,047240,한국투자신탁운용
680,70100010,한투삼성그룹성장테마1호(A-e),KOSPI,수익증권,보통주,2024-08-09,2025-11-03,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,11074770,047240,한국투자신탁운용
681,70100011,한투삼성그룹성장테마2호(A),KOSPI,수익증권,보통주,2024-08-09,2025-11-03,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,8522657,047240,한국투자신탁운용
682,70100012,한투삼성그룹성장테마2호(A-e),KOSPI,수익증권,보통주,2024-08-09,2025-11-03,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,20165452,047240,한국투자신탁운용
683,73300003,다올공모주하이일드만기형증권3 A,KOSPI,수익증권,보통주,2024-11-08,2025-10-31,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,24833968,047220,다올자산운용
684,73300004,다올공모주하이일드만기형증권3 Ae,KOSPI,수익증권,보통주,2024-11-08,2025-10-31,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,20238501,047220,다올자산운용
685,74701B8A,이지스229호 Class A,KOSPI,수익증권,보통주,2019-01-24,2025-10-31,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,175425187,139150,이지스자산운용
686,74702B8A,이지스229호 Class C-I,KOSPI,수익증권,보통주,2019-01-24,2025-10-31,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,12104352,139150,이지스자산운용
687,091090,세원이앤씨,KOSPI,주권,보통주,2006-07-31,2025-10-27,감사의견 의견거절 2년 계속,2025-10-16,2025-10-24,금속,500.0,52754723,,
688,454750,하나28호스팩,KOSDAQ,주권,보통주,2023-08-10,2025-10-27,피흡수합병(스팩소멸합병),,,금융,100.0,7202000,,
689,442900,미래에셋드림스팩1호,KOSDAQ,주권,보통주,2023-03-15,2025-10-23,합병상장예비심사신청서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,2025-10-14,2025-10-22,금융,500.0,7680000,,
690,446750,하나26호스팩,KOSDAQ,주권,보통주,2023-03-07,2025-10-16,합병상장예비심사신청서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,2025-09-30,2025-10-15,금융,100.0,6030000,,
691,70100013,한투삼성그룹&글로벌성장1(A),KOSPI,수익증권,보통주,2024-12-10,2025-10-16,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,300000,047240,한국투자신탁운용
692,70100014,한투삼성그룹&글로벌성장1(A1),KOSPI,수익증권,보통주,2024-12-10,2025-10-16,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,6541073,047240,한국투자신탁운용
693,70100015,한투삼성그룹&글로벌성장1(A1-e),KOSPI,수익증권,보통주,2024-12-10,2025-10-16,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,9654767,047240,한국투자신탁운용
694,70100016,한투삼성그룹&글로벌성장2(A),KOSPI,수익증권,보통주,2024-12-10,2025-10-16,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,300000,047240,한국투자신탁운용
695,70100017,한투삼성그룹&글로벌성장2(A1),KOSPI,수익증권,보통주,2024-12-10,2025-10-16,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,9158474,047240,한국투자신탁운용
696,70100018,한투삼성그룹&글로벌성장2(A1-e),KOSPI,수익증권,보통주,2024-12-10,2025-10-16,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,8709890,047240,한국투자신탁운용
697,70100019,한투삼성그룹&글로벌성장3(A),KOSPI,수익증권,보통주,2024-12-10,2025-10-16,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,300000,047240,한국투자신탁운용
698,70100020,한투삼성그룹&글로벌성장3(A1),KOSPI,수익증권,보통주,2024-12-10,2025-10-16,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,4580577,047240,한국투자신탁운용
699,70100021,한투삼성그룹&글로벌성장3(A1-e),KOSPI,수익증권,보통주,2024-12-10,2025-10-16,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,7768861,047240,한국투자신탁운용
700,448740,삼성스팩8호,KOSDAQ,주권,보통주,2023-03-02,2025-10-14,합병상장예비심사신청서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,2025-09-26,2025-10-13,금융,500.0,4664000,,
