,Code,Name,Market,Sector,Industry,Products,ListingDate,SettleMonth,Representative,HomePage,Region
1062,009620,삼보산업,KOSDAQ,투자주의환기종목(소속부없음),,,,,,,
1063,023600,삼보판지,KOSDAQ,우량기업부,,,,,,,
1064,001470,삼부토건,KOSPI,,,,,,,,
1065,028050,삼성E&A,KOSPI,,,,,,,,
1066,448730,삼성FN리츠,KOSPI,,,,,,,,
1067,006400,삼성SDI,KOSPI,,,,,,,,
1068,006405,삼성SDI우,KOSPI,,,,,,,,
1069,006660,삼성공조,KOSPI,,,,,,,,
1070,028260,삼성물산,KOSPI,,,,,,,,
1071,02826K,삼성물산우B,KOSPI,,,,,,,,
1072,207940,삼성바이오로직스,KOSPI,,,,,,,,
1073,032830,삼성생명,KOSPI,,,,,,,,
1074,0044K0,삼성스팩10호,KOSDAQ,SPAC(소속부없음),,,,,,,
1075,0071M0,삼성스팩11호,KOSDAQ,SPAC(소속부없음),,,,,,,
1076,0096B0,삼성스팩12호,KOSDAQ,SPAC(소속부없음),,,,,,,
1077,0115H0,삼성스팩13호,KOSDAQ,SPAC(소속부없음),,,,,,,
1078,018260,삼성에스디에스,KOSPI,,,,,,,,
1079,0126Z0,삼성에피스홀딩스,KOSPI,,,,,,,,
1080,009150,삼성전기,KOSPI,,,,,,,,
1081,009155,삼성전기우,KOSPI,,,,,,,,
1082,005930,삼성전자,KOSPI,,,,,,,,
1083,005935,삼성전자우,KOSPI,,,,,,,,
1084,001360,삼성제약,KOSPI,,,,,,,,
1085,010140,삼성중공업,KOSPI,,,,,,,,
1086,016360,삼성증권,KOSPI,,,,,,,,
1087,068290,삼성출판사,KOSPI,,,,,,,,
1088,029780,삼성카드,KOSPI,,,,,,,,
1089,000810,삼성화재,KOSPI,,,,,,,,
1090,000815,삼성화재우,KOSPI,,,,,,,,
1091,006110,삼아알미늄,KOSPI,,,,,,,,
1092,009300,삼아제약,KOSDAQ,우량기업부,,,,,,,
1093,0120G0,삼양바이오팜,KOSPI,,,,,,,,
1094,145990,삼양사,KOSPI,,,,,,,,
1095,145995,삼양사우,KOSPI,,,,,,,,
1096,003230,삼양식품,KOSPI,,,,,,,,
1097,482630,삼양엔씨켐,KOSDAQ,중견기업부,,,,,,,
1098,484590,삼양컴텍,KOSDAQ,벤처기업부,,,,,,,
1099,036670,삼양케이씨아이,KOSDAQ,우량기업부,,,,,,,
1100,272550,삼양패키징,KOSPI,,,,,,,,
1101,000070,삼양홀딩스,KOSPI,,,,,,,,
1102,003720,삼영,KOSPI,,,,,,,,
1103,002810,삼영무역,KOSPI,,,,,,,,
1104,361670,삼영에스앤씨,KOSDAQ,기술성장기업부,,,,,,,
1105,054540,삼영엠텍,KOSDAQ,우량기업부,,,,,,,
1106,065570,삼영이엔씨,KOSDAQ,관리종목(소속부없음),,,,,,,
1107,005680,삼영전자,KOSPI,,,,,,,,
1108,023000,삼원강재,KOSPI,,,,,,,,
1109,004380,삼익THK,KOSPI,,,,,,,,
1110,002450,삼익악기,KOSPI,,,,,,,,
1111,014950,삼익제약,KOSDAQ,벤처기업부,,,,,,,
1112,032280,삼일,KOSDAQ,중견기업부,,,,,,,
1113,002290,삼일기업공사,KOSDAQ,우량기업부,,,,,,,
1114,004440,삼일씨엔에스,KOSPI,,,,,,,,
1115,000520,삼일제약,KOSPI,,,,,,,,
1116,009770,삼정펄프,KOSPI,,,,,,,,
1117,037460,삼지전자,KOSDAQ,우량기업부,,,,,,,
1118,032750,삼진,KOSDAQ,우량기업부,,,,,,,
1119,0013V0,삼진식품,KOSDAQ,중견기업부,,,,,,,
1120,054090,삼진엘앤디,KOSDAQ,중견기업부,,,,,,,
1121,005500,삼진제약,KOSPI,,,,,,,,
1122,000250,삼천당제약,KOSDAQ,중견기업부,,,,,,,
1123,004690,삼천리,KOSPI,,,,,,,,
1124,024950,삼천리자전거,KOSDAQ,중견기업부,,,,,,,
1125,038500,삼표시멘트,KOSDAQ,우량기업부,,,,,,,
1126,437730,삼현,KOSDAQ,기술성장기업부,,,,,,,
1127,017480,삼현철강,KOSDAQ,우량기업부,,,,,,,
1128,010960,삼호개발,KOSPI,,,,,,,,
1129,046390,삼화네트웍스,KOSDAQ,중견기업부,,,,,,,
1130,004450,삼화왕관,KOSPI,,,,,,,,
1131,009470,삼화전기,KOSPI,,,,,,,,
1132,011230,삼화전자,KOSPI,,,,,,,,
1133,001820,삼화콘덴서,KOSPI,,,,,,,,
1134,027580,상보,KOSDAQ,중견기업부,,,,,,,
1135,038540,상상인,KOSDAQ,중견기업부,,,,,,,
1136,001290,상상인증권,KOSPI,,,,,,,,
1137,041650,상신브레이크,KOSPI,,,,,,,,
1138,091580,상신이디피,KOSDAQ,우량기업부,,,,,,,
1139,263810,상신전자,KOSDAQ,중견기업부,,,,,,,
1140,089980,상아프론테크,KOSDAQ,우량기업부,,,,,,,
1141,042940,상지건설,KOSDAQ,중견기업부,,,,,,,
1142,042600,새로닉스,KOSDAQ,중견기업부,,,,,,,
1143,075180,새론오토모티브,KOSPI,,,,,,,,
1144,107600,새빗켐,KOSDAQ,벤처기업부,,,,,,,
1145,411080,샌즈랩,KOSDAQ,기술성장기업부,,,,,,,
1146,252990,샘씨엔에스,KOSDAQ,우량기업부,,,,,,,
1147,007540,샘표,KOSPI,,,,,,,,
1148,248170,샘표식품,KOSPI,,,,,,,,
1149,378800,샤페론,KOSDAQ,기술성장기업부,,,,,,,
1150,294630,서남,KOSDAQ,기술성장기업부,,,,,,,
1151,038070,서린바이오,KOSDAQ,중견기업부,,,,,,,
1152,006730,서부T&D,KOSDAQ,우량기업부,,,,,,,
1153,079650,서산,KOSDAQ,중견기업부,,,,,,,
1154,100660,서암기계공업,KOSDAQ,중견기업부,,,,,,,
1155,007860,서연,KOSPI,,,,,,,,
1156,200880,서연이화,KOSPI,,,,,,,,
1157,019770,서연탑메탈,KOSDAQ,우량기업부,,,,,,,
1158,017390,서울가스,KOSPI,,,,,,,,
1159,092190,서울바이오시스,KOSDAQ,투자주의환기종목(소속부없음),,,,,,,
1160,046890,서울반도체,KOSDAQ GLOBAL,중견기업부,,,,,,,
1161,031210,서울보증보험,KOSPI,,,,,,,,
1162,004410,서울식품,KOSPI,,,,,,,,
1163,004415,서울식품우,KOSPI,,,,,,,,
1164,063170,서울옥션,KOSDAQ,중견기업부,,,,,,,
1165,027040,서울전자통신,KOSDAQ,중견기업부,,,,,,,
1166,018680,서울제약,KOSDAQ,벤처기업부,,,,,,,
1167,036120,서울평가정보,KOSDAQ,중견기업부,,,,,,,
1168,021050,서원,KOSPI,,,,,,,,
1169,093920,서원인텍,KOSDAQ,우량기업부,,,,,,,
1170,189860,서전기전,KOSDAQ,벤처기업부,,,,,,,
1171,178320,서진시스템,KOSDAQ,중견기업부,,,,,,,
1172,122690,서진오토모티브,KOSDAQ,중견기업부,,,,,,,
1173,140070,서플러스글로벌,KOSDAQ,벤처기업부,,,,,,,
1174,011370,서한,KOSDAQ,우량기업부,,,,,,,
1175,065710,서호전기,KOSDAQ,우량기업부,,,,,,,
1176,008490,서흥,KOSPI,,,,,,,,
1177,035890,서희건설,KOSDAQ,중견기업부,,,,,,,
1178,357550,석경에이티,KOSDAQ,기술성장기업부,,,,,,,
1179,003100,선광,KOSDAQ,우량기업부,,,,,,,
1180,007610,선도전기,KOSPI,,,,,,,,
1181,067370,선바이오,KOSDAQ,기술성장기업부,,,,,,,
1182,171090,선익시스템,KOSDAQ,우량기업부,,,,,,,
1183,136490,선진,KOSPI,,,,,,,,
1184,086710,선진뷰티사이언스,KOSDAQ,우량기업부,,,,,,,
1185,014620,성광벤드,KOSDAQ,우량기업부,,,,,,,
1186,037350,성도이엔지,KOSDAQ,우량기업부,,,,,,,
1187,014910,성문전자,KOSPI,,,,,,,,
1188,014915,성문전자우,KOSPI,,,,,,,,
1189,004980,성신양회,KOSPI,,,,,,,,
1190,004985,성신양회우,KOSPI,,,,,,,,
1191,458650,성우,KOSDAQ,벤처기업부,,,,,,,
1192,081580,성우전자,KOSDAQ,중견기업부,,,,,,,
1193,045300,성우테크론,KOSDAQ,중견기업부,,,,,,,
1194,015750,성우하이텍,KOSDAQ,우량기업부,,,,,,,
1195,365340,성일하이텍,KOSDAQ,기술성장기업부,,,,,,,
1196,000180,성창기업지주,KOSPI,,,,,,,,
1197,080470,성창오토텍,KOSDAQ,벤처기업부,,,,,,,
1198,043260,성호전자,KOSDAQ,우량기업부,,,,,,,
1199,148150,세경하이테크,KOSDAQ,우량기업부,,,,,,,
1200,002420,세기상사,KOSPI,,,,,,,,
1201,061090,세나테크놀로지,KOSDAQ,중견기업부,,,,,,,
1202,188260,세니젠,KOSDAQ,관리종목(소속부없음),,,,,,,
1203,053060,세동,KOSDAQ,중견기업부,,,,,,,
1204,340440,세림B&G,KOSDAQ,벤처기업부,,,,,,,
1205,017510,세명전기,KOSDAQ,벤처기업부,,,,,,,
1206,490470,세미파이브,KOSDAQ,기술성장기업부,,,,,,,
1207,004360,세방,KOSPI,,,,,,,,
1208,004365,세방우,KOSPI,,,,,,,,
1209,004490,세방전지,KOSPI,,,,,,,,
1210,011560,세보엠이씨,KOSDAQ,우량기업부,,,,,,,
1211,267080,세븐브로이맥주,KONEX,일반기업부,,,,,,,
1212,396300,세아메카닉스,KOSDAQ,우량기업부,,,,,,,
1213,001430,세아베스틸지주,KOSPI,,,,,,,,
1214,306200,세아제강,KOSPI,,,,,,,,
1215,003030,세아제강지주,KOSPI,,,,,,,,
1216,058650,세아홀딩스,KOSPI,,,,,,,,
1217,013000,세우글로벌,KOSPI,,,,,,,,
1218,100700,세운메디칼,KOSDAQ,우량기업부,,,,,,,
1219,024830,세원물산,KOSDAQ,관리종목(소속부없음),,,,,,,
1220,021820,세원정공,KOSPI,,,,,,,,
1221,067830,세이브존I&C,KOSPI,,,,,,,,
1222,258830,세종메디칼,KOSDAQ,관리종목(소속부없음),,,,,,,
1223,036630,세종텔레콤,KOSDAQ,우량기업부,,,,,,,
1224,039310,세중,KOSDAQ,중견기업부,,,,,,,
1225,075580,세진중공업,KOSPI,,,,,,,,
1226,067770,세진티에스,KOSDAQ,중견기업부,,,,,,,
1227,053450,세코닉스,KOSDAQ,우량기업부,,,,,,,
1228,252500,세화피앤씨,KOSDAQ,중견기업부,,,,,,,
1229,321370,센서뷰,KOSDAQ,기술성장기업부,,,,,,,
1230,347000,센코,KOSDAQ,기술성장기업부,,,,,,,
1231,331920,셀레믹스,KOSDAQ,기술성장기업부,,,,,,,
1232,352770,셀레스트라,KOSDAQ,관리종목(소속부없음),,,,,,,
1233,471820,셀로맥스사이언스,KOSDAQ,벤처기업부,,,,,,,
1234,049180,셀루메드,KOSDAQ,투자주의환기종목(소속부없음),,,,,,,
1235,299660,셀리드,KOSDAQ,기술성장기업부,,,,,,,
1236,108860,셀바스AI,KOSDAQ,벤처기업부,,,,,,,
1237,208370,셀바스헬스케어,KOSDAQ,벤처기업부,,,,,,,
1238,318160,셀바이오휴먼텍,KOSDAQ,벤처기업부,,,,,,,
1239,308430,셀비온,KOSDAQ,기술성장기업부,,,,,,,
1240,068270,셀트리온,KOSPI,,,,,,,,
1241,068760,셀트리온제약,KOSDAQ,우량기업부,,,,,,,
1242,068940,셀피글로벌,KOSDAQ,관리종목(소속부없음),,,,,,,
1243,007720,소노스퀘어,KOSDAQ,중견기업부,,,,,,,
1244,290690,소룩스,KOSDAQ,중견기업부,,,,,,,
1245,950200,소마젠,KOSDAQ,외국기업(소속부없음),,,,,,,
1246,032680,소프트센,KOSDAQ,중견기업부,,,,,,,
1247,032685,소프트센우,KOSDAQ,중견기업부,,,,,,,
1248,258790,소프트캠프,KOSDAQ,벤처기업부,,,,,,,
1249,066910,손오공,KOSDAQ,중견기업부,,,,,,,
1250,215090,솔디펜스,KOSDAQ,벤처기업부,,,,,,,
1251,238500,솔루믹스,KONEX,일반기업부,,,,,,,
1252,336370,솔루스첨단소재,KOSPI,,,,,,,,
1253,33637K,솔루스첨단소재1우,KOSPI,,,,,,,,
1254,33637L,솔루스첨단소재2우B,KOSPI,,,,,,,,
1255,248070,솔루엠,KOSPI,,,,,,,,
1256,035610,솔본,KOSDAQ,투자주의환기종목(소속부없음),,,,,,,
1257,357780,솔브레인,KOSDAQ GLOBAL,우량기업부,,,,,,,
1258,036830,솔브레인홀딩스,KOSDAQ GLOBAL,우량기업부,,,,,,,
1259,304100,솔트룩스,KOSDAQ,기술성장기업부,,,,,,,
1260,328380,솔트웨어,KOSDAQ,벤처기업부,,,,,,,
1261,004430,송원산업,KOSPI,,,,,,,,
1262,086980,쇼박스,KOSDAQ,중견기업부,,,,,,,
1263,017550,수산세보틱스,KOSPI,,,,,,,,
1264,050960,수산아이앤티,KOSDAQ,벤처기업부,,,,,,,
1265,126720,수산인더스트리,KOSPI,,,,,,,,
1266,084180,수성웹툰,KOSDAQ,중견기업부,,,,,,,
1267,253840,수젠텍,KOSDAQ,중견기업부,,,,,,,
1268,185190,수프로,KONEX,일반기업부,,,,,,,
1269,298830,슈어소프트테크,KOSDAQ,우량기업부,,,,,,,
1270,236200,슈프리마,KOSDAQ,우량기업부,,,,,,,
1271,094840,슈프리마에이치큐,KOSDAQ,벤처기업부,,,,,,,
1272,192440,슈피겐코리아,KOSDAQ,우량기업부,,,,,,,
1273,424960,스마트레이더시스템,KOSDAQ,기술성장기업부,,,,,,,
1274,099440,스맥,KOSDAQ,중견기업부,,,,,,,
1275,066590,스모트로닉,KOSDAQ,중견기업부,,,,,,,
1276,053210,스카이라이프,KOSPI,,,,,,,,
1277,276040,스코넥,KOSDAQ,관리종목(소속부없음),,,,,,,
1278,060240,스타코링크,KOSDAQ,관리종목(소속부없음),,,,,,,
1279,115570,스타플렉스,KOSDAQ,중견기업부,,,,,,,
1280,330730,스톤브릿지벤처스,KOSDAQ,벤처기업부,,,,,,,
1281,352090,스톰테크,KOSDAQ,우량기업부,,,,,,,
1282,253450,스튜디오드래곤,KOSDAQ GLOBAL,우량기업부,,,,,,,
1283,408900,스튜디오미르,KOSDAQ,중견기업부,,,,,,,
1284,415380,스튜디오삼익,KOSDAQ,중견기업부,,,,,,,
1285,026890,스틱인베스트먼트,KOSPI,,,,,,,,
1286,013810,스페코,KOSDAQ,중견기업부,,,,,,,
1287,347700,스피어,KOSDAQ,기술성장기업부,,,,,,,
1288,049830,승일,KOSDAQ,관리종목(소속부없음),,,,,,,
1289,020710,시공테크,KOSDAQ,우량기업부,,,,,,,
1290,033170,시그네틱스,KOSDAQ,중견기업부,,,,,,,
1291,048870,시너지이노베이션,KOSDAQ,중견기업부,,,,,,,
1292,025320,시노펙스,KOSDAQ,우량기업부,,,,,,,
1293,134790,시디즈,KOSPI,,,,,,,,
1294,340810,시선AI,KOSDAQ,기술성장기업부,,,,,,,
1295,269620,시스웍,KOSDAQ,관리종목(소속부없음),,,,,,,
1296,056090,시지메드텍,KOSDAQ,벤처기업부,,,,,,,
1297,429270,시지트로닉스,KOSDAQ,기술성장기업부,,,,,,,
1298,418250,시큐레터,KOSDAQ,관리종목(소속부없음),,,,,,,
1299,131090,시큐브,KOSDAQ,벤처기업부,,,,,,,
1300,462870,시프트업,KOSPI,,,,,,,,
1301,016590,신대양제지,KOSPI,,,,,,,,
1302,290520,신도기연,KOSDAQ,벤처기업부,,,,,,,
1303,029530,신도리코,KOSPI,,,,,,,,
1304,004970,신라교역,KOSPI,,,,,,,,
1305,001000,신라섬유,KOSDAQ,중견기업부,,,,,,,
1306,025870,신라에스지,KOSDAQ,중견기업부,,,,,,,
1307,215600,신라젠,KOSDAQ,중견기업부,,,,,,,
1308,065350,신성델타테크,KOSDAQ,우량기업부,,,,,,,
1309,416180,신성에스티,KOSDAQ,벤처기업부,,,,,,,
1310,011930,신성이엔지,KOSPI,,,,,,,,
1311,004170,신세계,KOSPI,,,,,,,,
1312,035510,신세계 I&C,KOSPI,,,,,,,,
1313,031430,신세계인터내셔날,KOSPI,,,,,,,,
1314,031440,신세계푸드,KOSPI,,,,,,,,
1315,006880,신송홀딩스,KOSPI,,,,,,,,
1316,162300,신스틸,KOSDAQ,우량기업부,,,,,,,
1317,002800,신신제약,KOSDAQ,우량기업부,,,,,,,
1318,472220,신영스팩10호,KOSDAQ,SPAC(소속부없음),,,,,,,
1319,0091W0,신영스팩11호,KOSDAQ,SPAC(소속부없음),,,,,,,
1320,005800,신영와코루,KOSPI,,,,,,,,
1321,001720,신영증권,KOSPI,,,,,,,,
1322,009270,신원,KOSPI,,,,,,,,
1323,017000,신원종합개발,KOSDAQ,우량기업부,,,,,,,
1324,002700,신일전자,KOSPI,,,,,,,,
1325,012790,신일제약,KOSDAQ,우량기업부,,,,,,,
1326,138070,신진에스엠,KOSDAQ,중견기업부,,,,,,,
1327,226330,신테카바이오,KOSDAQ,기술성장기업부,,,,,,,
1328,002870,신풍,KOSPI,,,,,,,,
1329,019170,신풍제약,KOSPI,,,,,,,,
1330,019175,신풍제약우,KOSPI,,,,,,,,
1331,481850,신한글로벌액티브리츠,KOSPI,,,,,,,,
1332,404990,신한서부티엔디리츠,KOSPI,,,,,,,,
1333,293940,신한알파리츠,KOSPI,,,,,,,,
1334,474660,신한제12호스팩,KOSDAQ,SPAC(소속부없음),,,,,,,
1335,474930,신한제13호스팩,KOSDAQ,SPAC(소속부없음),,,,,,,
1336,487360,신한제14호스팩,KOSDAQ,SPAC(소속부없음),,,,,,,
1337,487830,신한제15호스팩,KOSDAQ,SPAC(소속부없음),,,,,,,
1338,496070,신한제16호스팩,KOSDAQ,SPAC(소속부없음),,,,,,,
1339,0130D0,신한제17호스팩,KOSDAQ,SPAC(소속부없음),,,,,,,
1340,0129K0,신한제18호스팩,KOSDAQ,SPAC(소속부없음),,,,,,,
1341,055550,신한지주,KOSPI,,,,,,,,
1342,056700,신화인터텍,KOSDAQ,중견기업부,,,,,,,
1343,187270,신화콘텍,KOSDAQ,벤처기업부,,,,,,,
1344,095190,신화프리텍,KOSDAQ,중견기업부,,,,,,,
1345,004080,신흥,KOSPI,,,,,,,,
1346,243840,신흥에스이씨,KOSDAQ,우량기업부,,,,,,,
1347,257720,실리콘투,KOSDAQ,우량기업부,,,,,,,
1348,222800,심텍,KOSDAQ GLOBAL,중견기업부,,,,,,,
1349,036710,심텍홀딩스,KOSDAQ,중견기업부,,,,,,,
1350,444530,심플랫폼,KOSDAQ,기술성장기업부,,,,,,,
1351,234030,싸이닉솔루션,KOSDAQ,중견기업부,,,,,,,
1352,160980,싸이맥스,KOSDAQ,우량기업부,,,,,,,
1353,356890,싸이버원,KOSDAQ,벤처기업부,,,,,,,
1354,217330,싸이토젠,KOSDAQ,기술성장기업부,,,,,,,
1355,004770,써니전자,KOSPI,,,,,,,,
1356,217320,썬테크,KONEX,일반기업부,,,,,,,
1357,208640,썸에이지,KOSDAQ,중견기업부,,,,,,,
1358,222420,쎄노텍,KOSDAQ,벤처기업부,,,,,,,
1359,037760,쎄니트,KOSDAQ,중견기업부,,,,,,,
1360,081180,쎄크,KOSDAQ,기술성장기업부,,,,,,,
1361,099320,쎄트렉아이,KOSDAQ,우량기업부,,,,,,,
1362,049960,쎌바이오텍,KOSDAQ,벤처기업부,,,,,,,
1363,088280,쏘닉스,KOSDAQ,기술성장기업부,,,,,,,
1364,403550,쏘카,KOSPI,,,,,,,,
1365,050890,쏠리드,KOSDAQ,우량기업부,,,,,,,
1366,394800,쓰리빌리언,KOSDAQ,기술성장기업부,,,,,,,
1367,177900,쓰리에이로직스,KOSDAQ,기술성장기업부,,,,,,,
1368,475400,씨메스로보틱스,KOSDAQ,기술성장기업부,,,,,,,
1369,109670,씨싸이트,KOSDAQ,중견기업부,,,,,,,
1370,066790,씨씨에스,KOSDAQ,관리종목(소속부없음),,,,,,,
1371,222080,씨아이에스,KOSDAQ GLOBAL,우량기업부,,,,,,,
1372,004920,씨아이테크,KOSPI,,,,,,,,
1373,236030,씨알푸드,KONEX,일반기업부,,,,,,,
1374,103660,씨앗,KONEX,일반기업부,,,,,,,
1375,352480,씨앤씨인터내셔널,KOSDAQ,우량기업부,,,,,,,
1376,245450,씨앤에스링크,KONEX,일반기업부,,,,,,,
1377,264660,씨앤지하이테크,KOSDAQ,우량기업부,,,,,,,
1378,352700,씨앤투스,KOSDAQ,벤처기업부,,,,,,,
1379,458870,씨어스,KOSDAQ,기술성장기업부,,,,,,,
1380,297090,씨에스베어링,KOSDAQ,투자주의환기종목(소속부없음),,,,,,,
1381,112610,씨에스윈드,KOSPI,,,,,,,,
1382,900120,씨엑스아이,KOSDAQ,외국기업(소속부없음),,,,,,,
1383,359090,씨엔알리서치,KOSDAQ,중견기업부,,,,,,,
1384,115530,씨엔플러스,KOSDAQ,중견기업부,,,,,,,
1385,388210,씨엠티엑스,KOSDAQ,벤처기업부,,,,,,,
1386,115480,씨유메디칼,KOSDAQ,중견기업부,,,,,,,
1387,376290,씨유테크,KOSDAQ,벤처기업부,,,,,,,
1388,189330,씨이랩,KOSDAQ,기술성장기업부,,,,,,,
1389,096530,씨젠,KOSDAQ,우량기업부,,,,,,,
1390,480370,씨케이솔루션,KOSPI,,,,,,,,
1391,101240,씨큐브,KOSDAQ,우량기업부,,,,,,,
1392,060590,씨티씨바이오,KOSDAQ,중견기업부,,,,,,,
1393,308170,씨티알모빌리티,KOSPI,,,,,,,,
1394,260930,씨티케이,KOSDAQ,중견기업부,,,,,,,
1395,413630,씨피시스템,KOSDAQ,벤처기업부,,,,,,,
1396,013990,아가방컴퍼니,KOSDAQ,우량기업부,,,,,,,
1397,123860,아나패스,KOSDAQ,우량기업부,,,,,,,
1398,025980,아난티,KOSDAQ,우량기업부,,,,,,,
1399,008700,아남전자,KOSPI,,,,,,,,
1400,0015N0,아로마티카,KOSDAQ,벤처기업부,,,,,,,
1401,261780,아리바이오랩,KOSDAQ,기술성장기업부,,,,,,,
1402,125210,아모그린텍,KOSDAQ,우량기업부,,,,,,,
1403,090430,아모레퍼시픽,KOSPI,,,,,,,,
1404,090435,아모레퍼시픽우,KOSPI,,,,,,,,
1405,002790,아모레퍼시픽홀딩스,KOSPI,,,,,,,,
1406,00279K,아모레퍼시픽홀딩스3우C,KOSPI,,,,,,,,
1407,002795,아모레퍼시픽홀딩스우,KOSPI,,,,,,,,
1408,357580,아모센스,KOSDAQ,기술성장기업부,,,,,,,
1409,052710,아모텍,KOSDAQ,중견기업부,,,,,,,
1410,074430,아미노로직스,KOSDAQ,중견기업부,,,,,,,
1411,092040,아미코젠,KOSDAQ,기술성장기업부,,,,,,,
1412,083930,아바코,KOSDAQ,우량기업부,,,,,,,
1413,149950,아바텍,KOSDAQ,우량기업부,,,,,,,
1414,036010,아비코전자,KOSDAQ,중견기업부,,,,,,,
1415,002030,아세아,KOSPI,,,,,,,,
1416,183190,아세아시멘트,KOSPI,,,,,,,,
1417,002310,아세아제지,KOSPI,,,,,,,,
1418,050860,아세아텍,KOSDAQ,우량기업부,,,,,,,
1419,012170,아센디오,KOSPI,,,,,,,,
1420,136410,아셈스,KOSDAQ,벤처기업부,,,,,,,
1421,246720,아스타,KOSDAQ,관리종목(소속부없음),,,,,,,
1422,450950,아스테라시스,KOSDAQ,벤처기업부,,,,,,,
1423,067390,아스트,KOSDAQ,중견기업부,,,,,,,
1424,159010,아스플로,KOSDAQ,벤처기업부,,,,,,,
1425,127710,아시아경제,KOSDAQ,중견기업부,,,,,,,
1426,267850,아시아나IDT,KOSPI,,,,,,,,
1427,020560,아시아나항공,KOSPI,,,,,,,,
1428,154030,아시아종묘,KOSDAQ,벤처기업부,,,,,,,
1429,227610,아우딘퓨쳐스,KOSDAQ,벤처기업부,,,,,,,
1430,331740,아우토크립트,KOSDAQ,기술성장기업부,,,,,,,
1431,143160,아이디스,KOSDAQ,우량기업부,,,,,,,
1432,054800,아이디스홀딩스,KOSDAQ,중견기업부,,,,,,,
1433,332370,아이디피,KOSDAQ,벤처기업부,,,,,,,
1434,066430,아이로보틱스,KOSDAQ,중견기업부,,,,,,,
1435,122900,아이마켓코리아,KOSPI,,,,,,,,
1436,339950,아이비김영,KOSDAQ,우량기업부,,,,,,,
1437,469750,아이비젼웍스,KOSDAQ,벤처기업부,,,,,,,
1438,460470,아이빔테크놀로지,KOSDAQ,기술성장기업부,,,,,,,
1439,099190,아이센스,KOSDAQ,중견기업부,,,,,,,
1440,461300,아이스크림미디어,KOSDAQ,벤처기업부,,,,,,,
1441,289010,아이스크림에듀,KOSDAQ,중견기업부,,,,,,,
1442,214430,아이쓰리시스템,KOSDAQ,우량기업부,,,,,,,
1443,040910,아이씨디,KOSDAQ,중견기업부,,,,,,,
1444,368600,아이씨에이치,KOSDAQ,기술성장기업부,,,,,,,
1445,456010,아이씨티케이,KOSDAQ,기술성장기업부,,,,,,,
1446,052860,아이앤씨,KOSDAQ,벤처기업부,,,,,,,
1447,464500,아이언디바이스,KOSDAQ,기술성장기업부,,,,,,,
1448,010780,아이에스동서,KOSPI,,,,,,,,
1449,212710,아이에스티이,KOSDAQ,기술성장기업부,,,,,,,
1450,038880,아이에이,KOSDAQ,투자주의환기종목(소속부없음),,,,,,,
1451,307180,아이엘,KOSDAQ,벤처기업부,,,,,,,
1452,403810,아이엘로보틱스,KONEX,일반기업부,,,,,,,
1453,101390,아이엠,KOSDAQ,관리종목(소속부없음),,,,,,,
1454,493280,아이엠바이오로직스,KOSDAQ,기술성장기업부,,,,,,,
1455,461030,아이엠비디엑스,KOSDAQ,기술성장기업부,,,,,,,
1456,456570,아이엠지티,KONEX,일반기업부,,,,,,,
1457,451220,아이엠티,KOSDAQ,기술성장기업부,,,,,,,
1458,447690,아이오바이오,KONEX,일반기업부,,,,,,,
1459,078860,아이오케이이엔엠,KOSDAQ,투자주의환기종목(소속부없음),,,,,,,
1460,090150,아이윈,KOSDAQ,중견기업부,,,,,,,
1461,031310,아이즈비전,KOSDAQ,중견기업부,,,,,,,
1462,462980,아이지넷,KOSDAQ,기술성장기업부,,,,,,,
1463,185490,아이진,KOSDAQ,벤처기업부,,,,,,,
1464,059100,아이컴포넌트,KOSDAQ,벤처기업부,,,,,,,
1465,149010,아이케이세미콘,KONEX,일반기업부,,,,,,,
1466,262840,아이퀘스트,KOSDAQ,벤처기업부,,,,,,,
1467,175250,아이큐어,KOSDAQ,관리종목(소속부없음),,,,,,,
1468,052460,아이크래프트,KOSDAQ,벤처기업부,,,,,,,
1469,119830,아이텍,KOSDAQ,중견기업부,,,,,,,
1470,052770,아이톡시,KOSDAQ,관리종목(소속부없음),,,,,,,
1471,124500,아이티센글로벌,KOSDAQ,우량기업부,,,,,,,
1472,031820,아이티센씨티에스,KOSPI,,,,,,,,
1473,010280,아이티센엔텍,KOSDAQ,우량기업부,,,,,,,
1474,243870,아이티센코어,KONEX,일반기업부,,,,,,,
1475,232830,아이티센피엔에스,KOSDAQ,벤처기업부,,,,,,,
1476,372800,아이티아이즈,KOSDAQ,벤처기업부,,,,,,,
1477,084850,아이티엠반도체,KOSDAQ GLOBAL,중견기업부,,,,,,,
1478,309710,아이티켐,KOSDAQ,관리종목(소속부없음),,,,,,,
1479,114840,아이패밀리에스씨,KOSDAQ,우량기업부,,,,,,,
1480,027360,아주IB투자,KOSDAQ,중견기업부,,,,,,,
1481,139990,아주스틸,KOSPI,,,,,,,,
1482,032080,아즈텍WB,KOSDAQ,중견기업부,,,,,,,
1483,013310,아진산업,KOSDAQ,우량기업부,,,,,,,
1484,059120,아진엑스텍,KOSDAQ,벤처기업부,,,,,,,
1485,009320,아진전자부품,KOSPI,,,,,,,,
1486,0007C0,아크릴,KOSDAQ,기술성장기업부,,,,,,,
1487,203690,아크솔루션스,KOSDAQ,관리종목(소속부없음),,,,,,,
1488,158430,아톤,KOSDAQ,벤처기업부,,,,,,,
